"","kratica","datum","tip","tecaj"
"525","QAR",1998-12-01,"nakupni",3.6385
"526","XAU",1998-12-01,"nakupni",0.0034020741
"527","OMR",1998-12-01,"nakupni",0.385
"528","COP",1998-12-01,"nakupni",1545.3
"529","CLP",1998-12-01,"nakupni",468.2999999977
"530","TWD",1998-12-01,"nakupni",32.3950041538
"531","CZK",1998-12-01,"nakupni",30.3258053786
"532","VND",1998-12-01,"nakupni",13886.011091943
"533","MAD",1998-12-01,"nakupni",9.3112019938
"534","JOD",1998-12-01,"nakupni",0.708
"535","BHD",1998-12-01,"nakupni",0.3769996222
"536","LKR",1998-12-01,"nakupni",67.8599900308
"537","NGN",1998-12-01,"nakupni",85
"538","TND",1998-12-01,"nakupni",1.0970016615
"539","UGX",1998-12-01,"nakupni",1350.0168359845
"540","BDT",1998-12-01,"nakupni",48.0600602306
"541","PEN",1998-12-01,"nakupni",3.1239991692
"542","XAF",1998-12-01,"nakupni",563.101311055
"543","FJD",1998-12-01,"nakupni",1.9418
"544","DZD",1998-12-01,"nakupni",59.613304413
"545","IRR",1998-12-01,"nakupni",3000
"546","DOP",1998-12-01,"nakupni",15.7000950738
"547","ISK",1998-12-01,"nakupni",70.1000425353
"548","XAG",1998-12-01,"nakupni",0.2040816327
"549","CRC",1998-12-01,"nakupni",268.5564050221
"550","SYP",1998-12-01,"nakupni",45
"551","JMD",1998-12-01,"nakupni",36
"552","MUR",1998-12-01,"nakupni",24.7000124615
"553","UYU",1998-12-01,"nakupni",10.7299876206
"554","LBP",1998-12-01,"nakupni",1502
"555","XPF",1998-12-01,"nakupni",103.7177272195
"556","TTD",1998-12-01,"nakupni",6.1764
"557","TZS",1998-12-01,"nakupni",668.6998691541
"558","ALL",1998-12-01,"nakupni",141.0479883474
"559","GTQ",1998-12-01,"nakupni",6.549980193
"560","NPR",1998-12-01,"nakupni",66.800123794
"561","BOB",1998-12-01,"nakupni",5.63
"562","ZWD",1998-12-01,"nakupni",37.0499896154
"563","BBD",1998-12-01,"nakupni",2.0113
"564","LAK",1998-12-01,"nakupni",3941
"565","BND",1998-12-01,"nakupni",1.6499825698
"566","BWP",1998-12-01,"nakupni",4.3763792645
"567","HNL",1998-12-01,"nakupni",13.77
"568","PYG",1998-12-01,"nakupni",2834.9938102998
"569","ETB",1998-12-01,"nakupni",6.988
"570","PGK",1998-12-01,"nakupni",2.1052627789
"571","MOP",1998-12-01,"nakupni",7.9989963732
"572","NIO",1998-12-01,"nakupni",11.069980193
"573","BMD",1998-12-01,"nakupni",1
"574","PAB",1998-12-01,"nakupni",1
"575","GYD",1998-12-01,"nakupni",150
"576","YER",1998-12-01,"nakupni",136.66
"577","KYD",1998-12-01,"nakupni",0.8282
"578","SCR",1998-12-01,"nakupni",5.5200022015
"579","SBD",1998-12-01,"nakupni",4.7516
"580","SLL",1998-12-01,"nakupni",1540.0221838855
"581","TOP",1998-12-01,"nakupni",1.5751472908
"582","BZD",1998-12-01,"nakupni",2
"583","MWK",1998-12-01,"nakupni",44.1158181328
"584","GMD",1998-12-01,"nakupni",10.35
"585","BIF",1998-12-01,"nakupni",499.5608583521
"586","SOS",1998-12-01,"nakupni",2620
"587","HTG",1998-12-01,"nakupni",16.6000697208
"588","GNF",1998-12-01,"nakupni",1243
"589","MVR",1998-12-01,"nakupni",11.77
"590","MNT",1998-12-01,"nakupni",855
"591","STD",1998-12-01,"nakupni",2390
"592","MMK",1998-12-01,"nakupni",6.2517
"593","LSL",1998-12-01,"nakupni",5.6590068798
"594","LRD",1998-12-01,"nakupni",1
"595","GIP",1998-12-01,"nakupni",0.6050341868
"596","XPT",1998-12-01,"nakupni",0.0028530667
"597","CUP",1998-12-01,"nakupni",23
"598","VUV",1998-12-01,"nakupni",128.6977030409
"599","MRO",1998-12-01,"nakupni",204.55
"600","ANG",1998-12-01,"nakupni",1.79
"601","SZL",1998-12-01,"nakupni",5.6590068798
"602","CVE",1998-12-01,"nakupni",94.515
"603","XPD",1998-12-01,"nakupni",0.0036765965
"604","SVC",1998-12-01,"nakupni",8.74
"605","BSD",1998-12-01,"nakupni",1
"606","RWF",1998-12-01,"nakupni",317.21
"607","DJF",1998-12-01,"nakupni",177.72
"608","KMF",1998-12-01,"nakupni",427.8469101017
"609","WST",1998-12-01,"nakupni",2.9921228705
"610","SHP",1998-12-01,"nakupni",0.605034263
"611","USD",1999-01-01,"nakupni",1
"612","EUR",1999-01-01,"nakupni",0.8557980317
"613","GBP",1999-01-01,"nakupni",0.611995104
"614","INR",1999-01-01,"nakupni",42.49
"615","AUD",1999-01-01,"nakupni",1.6339869281
"616","CAD",1999-01-01,"nakupni",1.5295
"617","SGD",1999-01-01,"nakupni",1.6495
"618","CHF",1999-01-01,"nakupni",1.3757
"619","MYR",1999-01-01,"nakupni",3.79
"620","JPY",1999-01-01,"nakupni",113.46
"621","CNY",1999-01-01,"nakupni",8.2789
"622","NZD",1999-01-01,"nakupni",1.9018638266
"623","THB",1999-01-01,"nakupni",36.65
"624","HUF",1999-01-01,"nakupni",219.03
"625","AED",1999-01-01,"nakupni",3.6728
"626","HKD",1999-01-01,"nakupni",7.747
"627","ZAR",1999-01-01,"nakupni",5.86
"628","PHP",1999-01-01,"nakupni",38.8
"629","SEK",1999-01-01,"nakupni",8.0676
"630","IDR",1999-01-01,"nakupni",8000
"631","SAR",1999-01-01,"nakupni",3.7515
"632","BRL",1999-01-01,"nakupni",1.2083
"633","KES",1999-01-01,"nakupni",61.55
"634","KRW",1999-01-01,"nakupni",1189
"635","EGP",1999-01-01,"nakupni",3.4178
"636","NOK",1999-01-01,"nakupni",7.5670000001
"637","KWD",1999-01-01,"nakupni",0.30185
"638","DKK",1999-01-01,"nakupni",6.3868
"639","PKR",1999-01-01,"nakupni",49.7
"640","ILS",1999-01-01,"nakupni",4.16
"641","QAR",1999-01-01,"nakupni",3.6385
"642","XAU",1999-01-01,"nakupni",0.0034794711
"643","OMR",1999-01-01,"nakupni",0.385
"644","COP",1999-01-01,"nakupni",1550
"645","CLP",1999-01-01,"nakupni",473
"646","TWD",1999-01-01,"nakupni",32.2
"647","CZK",1999-01-01,"nakupni",30.15
"648","VND",1999-01-01,"nakupni",13900
"649","MAD",1999-01-01,"nakupni",9.282
"650","JOD",1999-01-01,"nakupni",0.708
"651","BHD",1999-01-01,"nakupni",0.3769
"652","LKR",1999-01-01,"nakupni",68.4
"653","NGN",1999-01-01,"nakupni",90
"654","TND",1999-01-01,"nakupni",1.091
"655","UGX",1999-01-01,"nakupni",1355
"656","BDT",1999-01-01,"nakupni",48.06
"657","PEN",1999-01-01,"nakupni",3.156
"658","XAF",1999-01-01,"nakupni",561.8
"659","FJD",1999-01-01,"nakupni",1.9418
"660","DZD",1999-01-01,"nakupni",60.319
"661","IRR",1999-01-01,"nakupni",3000
"662","DOP",1999-01-01,"nakupni",15.85
"663","ISK",1999-01-01,"nakupni",69.32
"664","XAG",1999-01-01,"nakupni",0.1984126984
"665","CRC",1999-01-01,"nakupni",270.93
"666","SYP",1999-01-01,"nakupni",45
"667","JMD",1999-01-01,"nakupni",37.05
"668","MUR",1999-01-01,"nakupni",24.7
"669","UYU",1999-01-01,"nakupni",10.77
"670","LBP",1999-01-01,"nakupni",1503
"671","XPF",1999-01-01,"nakupni",101.14
"672","TTD",1999-01-01,"nakupni",6.1626
"673","TZS",1999-01-01,"nakupni",699.55
"674","ALL",1999-01-01,"nakupni",138.4
"675","XCD",1999-01-01,"nakupni",2.7
"676","GTQ",1999-01-01,"nakupni",6.71
"677","NPR",1999-01-01,"nakupni",66.7
"678","BOB",1999-01-01,"nakupni",5.65
"679","ZWD",1999-01-01,"nakupni",37.18
"680","BBD",1999-01-01,"nakupni",2.0113
"681","LAK",1999-01-01,"nakupni",4203.5
"682","BND",1999-01-01,"nakupni",1.655
"683","BWP",1999-01-01,"nakupni",4.4823
"684","HNL",1999-01-01,"nakupni",13.77
"685","PYG",1999-01-01,"nakupni",2837.5
"686","ETB",1999-01-01,"nakupni",6.988
"687","PGK",1999-01-01,"nakupni",2.04081
"688","MOP",1999-01-01,"nakupni",8.0013
"689","NIO",1999-01-01,"nakupni",11.12
"690","BMD",1999-01-01,"nakupni",1
"691","PAB",1999-01-01,"nakupni",1
"692","GYD",1999-01-01,"nakupni",151.8
"693","YER",1999-01-01,"nakupni",136.66
"694","KYD",1999-01-01,"nakupni",0.8333
"695","SCR",1999-01-01,"nakupni",5.452
"696","SBD",1999-01-01,"nakupni",4.7629
"697","SLL",1999-01-01,"nakupni",1571
"698","TOP",1999-01-01,"nakupni",1.6393
"699","BZD",1999-01-01,"nakupni",2
"700","MWK",1999-01-01,"nakupni",44.25
"701","GMD",1999-01-01,"nakupni",11.04
"702","BIF",1999-01-01,"nakupni",500.94
"703","SOS",1999-01-01,"nakupni",2620
"704","HTG",1999-01-01,"nakupni",16.59
"705","GNF",1999-01-01,"nakupni",1267.5
"706","MVR",1999-01-01,"nakupni",11.77
"707","MNT",1999-01-01,"nakupni",863.24
"708","STD",1999-01-01,"nakupni",2390
"709","MMK",1999-01-01,"nakupni",6.2517
"710","LSL",1999-01-01,"nakupni",5.863
"711","LRD",1999-01-01,"nakupni",1
"712","GIP",1999-01-01,"nakupni",0.6033182504
"713","XPT",1999-01-01,"nakupni",0.0027739251
"714","CUP",1999-01-01,"nakupni",23
"715","VUV",1999-01-01,"nakupni",129.25
"716","MRO",1999-01-01,"nakupni",204.88
"717","ANG",1999-01-01,"nakupni",1.79
"718","SZL",1999-01-01,"nakupni",5.863
"719","CVE",1999-01-01,"nakupni",94.515
"720","XPD",1999-01-01,"nakupni",0.0030106879
"721","SVC",1999-01-01,"nakupni",8.74
"722","BSD",1999-01-01,"nakupni",1
"723","RWF",1999-01-01,"nakupni",320.63
"724","DJF",1999-01-01,"nakupni",177.72
"725","KMF",1999-01-01,"nakupni",417.23
"726","WST",1999-01-01,"nakupni",3.0157
"727","SHP",1999-01-01,"nakupni",0.6033182504
"728","USD",1999-02-01,"nakupni",1
"729","EUR",1999-02-01,"nakupni",0.8852873754
"730","GBP",1999-02-01,"nakupni",0.609624058
"731","INR",1999-02-01,"nakupni",42.49
"732","AUD",1999-02-01,"nakupni",1.5784700209
"733","CAD",1999-02-01,"nakupni",1.5082228332
"734","SGD",1999-02-01,"nakupni",1.6900109002
"735","CHF",1999-02-01,"nakupni",1.4224751698
"736","MYR",1999-02-01,"nakupni",3.8
"737","JPY",1999-02-01,"nakupni",115.1693756754
"738","CNY",1999-02-01,"nakupni",8.2775
"739","NZD",1999-02-01,"nakupni",1.8430003676
"740","THB",1999-02-01,"nakupni",36.4229376
"741","HUF",1999-02-01,"nakupni",219.4554693617
"742","AED",1999-02-01,"nakupni",3.6715
"743","HKD",1999-02-01,"nakupni",7.7483553095
"744","ZAR",1999-02-01,"nakupni",6.0254658942
"745","PHP",1999-02-01,"nakupni",38.4
"746","SEK",1999-02-01,"nakupni",7.8274252936
"747","IDR",1999-02-01,"nakupni",8750.0000027575
"748","SAR",1999-02-01,"nakupni",3.7500000011
"749","BRL",1999-02-01,"nakupni",1.97
"750","KES",1999-02-01,"nakupni",61.81
"751","KRW",1999-02-01,"nakupni",1175.2999999998
"752","EGP",1999-02-01,"nakupni",3.4216
"753","NOK",1999-02-01,"nakupni",7.5515845001
"754","KWD",1999-02-01,"nakupni",0.3027
"755","DKK",1999-02-01,"nakupni",6.5782715454
"756","PKR",1999-02-01,"nakupni",51.08
"757","ILS",1999-02-01,"nakupni",4.08
"758","QAR",1999-02-01,"nakupni",3.6385
"759","XAU",1999-02-01,"nakupni",0.0034809702
"760","OMR",1999-02-01,"nakupni",0.3847
"761","COP",1999-02-01,"nakupni",1580.0000000002
"762","CLP",1999-02-01,"nakupni",488.8
"763","TWD",1999-02-01,"nakupni",32.268
"764","CZK",1999-02-01,"nakupni",32.9510503829
"765","VND",1999-02-01,"nakupni",13900
"766","MAD",1999-02-01,"nakupni",9.4746333251
"767","JOD",1999-02-01,"nakupni",0.708
"768","BHD",1999-02-01,"nakupni",0.3769
"769","LKR",1999-02-01,"nakupni",68.89
"770","NGN",1999-02-01,"nakupni",86.8
"771","TND",1999-02-01,"nakupni",1.1143260966
"772","UGX",1999-02-01,"nakupni",1375
"773","BDT",1999-02-01,"nakupni",48.06
"774","PEN",1999-02-01,"nakupni",3.37
"775","XAF",1999-02-01,"nakupni",580.2499999992
"776","FJD",1999-02-01,"nakupni",1.9743
"777","HRK",1999-02-01,"nakupni",4.4146
"778","DZD",1999-02-01,"nakupni",62.5299999983
"779","IRR",1999-02-01,"nakupni",3000
"780","DOP",1999-02-01,"nakupni",15.925
"781","ISK",1999-02-01,"nakupni",70.2763051879
"782","XAG",1999-02-01,"nakupni",0.1897449009
"783","CRC",1999-02-01,"nakupni",272.31
"784","SYP",1999-02-01,"nakupni",45
"785","JMD",1999-02-01,"nakupni",37.8
"786","MUR",1999-02-01,"nakupni",24.83
"787","UYU",1999-02-01,"nakupni",11.01
"788","LBP",1999-02-01,"nakupni",1506.4999999982
"789","XPF",1999-02-01,"nakupni",102.23
"790","TTD",1999-02-01,"nakupni",6.1764
"791","TZS",1999-02-01,"nakupni",675.4999999993
"792","ALL",1999-02-01,"nakupni",138.6
"793","XCD",1999-02-01,"nakupni",2.7
"794","GTQ",1999-02-01,"nakupni",6.99
"795","NPR",1999-02-01,"nakupni",66.67
"796","BOB",1999-02-01,"nakupni",5.67
"797","ZWD",1999-02-01,"nakupni",38.8999999998
"798","BBD",1999-02-01,"nakupni",2.0113
"799","LAK",1999-02-01,"nakupni",4203.5
"800","BND",1999-02-01,"nakupni",1.6795
"801","BWP",1999-02-01,"nakupni",4.5977011494
"802","HNL",1999-02-01,"nakupni",14.02
"803","PYG",1999-02-01,"nakupni",2854
"804","ETB",1999-02-01,"nakupni",6.988
"805","PGK",1999-02-01,"nakupni",2.13675
"806","MOP",1999-02-01,"nakupni",8.0038
"807","NIO",1999-02-01,"nakupni",11.24
"808","BMD",1999-02-01,"nakupni",1
"809","PAB",1999-02-01,"nakupni",1
"810","GYD",1999-02-01,"nakupni",151.8
"811","YER",1999-02-01,"nakupni",136.66
"812","KYD",1999-02-01,"nakupni",0.8333333333
"813","SCR",1999-02-01,"nakupni",5.455
"814","SBD",1999-02-01,"nakupni",4.82
"815","SLL",1999-02-01,"nakupni",1630.5
"816","TOP",1999-02-01,"nakupni",1.5782
"817","BZD",1999-02-01,"nakupni",2
"818","MWK",1999-02-01,"nakupni",43.2
"819","GMD",1999-02-01,"nakupni",11.07
"820","BIF",1999-02-01,"nakupni",507.09
"821","SOS",1999-02-01,"nakupni",2620
"822","HTG",1999-02-01,"nakupni",17.2
"823","GNF",1999-02-01,"nakupni",1292
"824","MVR",1999-02-01,"nakupni",11.77
"825","MNT",1999-02-01,"nakupni",863.24
"826","STD",1999-02-01,"nakupni",2390
"827","MMK",1999-02-01,"nakupni",6.2517
"828","LSL",1999-02-01,"nakupni",6.028
"829","LRD",1999-02-01,"nakupni",1
"830","GIP",1999-02-01,"nakupni",0.6100536847
"831","XPT",1999-02-01,"nakupni",0.0028912598
"832","CUP",1999-02-01,"nakupni",23
"833","VUV",1999-02-01,"nakupni",127.2
"834","MRO",1999-02-01,"nakupni",204.44
"835","ANG",1999-02-01,"nakupni",1.79
"836","SZL",1999-02-01,"nakupni",6.028
"837","CVE",1999-02-01,"nakupni",94.71
"838","XPD",1999-02-01,"nakupni",0.0029325513
"839","SVC",1999-02-01,"nakupni",8.74
"840","BSD",1999-02-01,"nakupni",1
"841","XDR",1999-02-01,"nakupni",0.7191075515
"842","RWF",1999-02-01,"nakupni",320.63
"843","DJF",1999-02-01,"nakupni",177.72
"844","KMF",1999-02-01,"nakupni",491.97
"845","WST",1999-02-01,"nakupni",2.9647
"846","SHP",1999-02-01,"nakupni",0.6100536847
"847","USD",1999-03-01,"nakupni",1
"848","EUR",1999-03-01,"nakupni",0.9078529278
"849","GBP",1999-03-01,"nakupni",0.624609619
"850","INR",1999-03-01,"nakupni",42.58
"851","AUD",1999-03-01,"nakupni",1.5898251192
"852","CAD",1999-03-01,"nakupni",1.5099
"853","SGD",1999-03-01,"nakupni",1.718
"854","CHF",1999-03-01,"nakupni",1.4457
"855","MYR",1999-03-01,"nakupni",3.79
"856","JPY",1999-03-01,"nakupni",119.1
"857","CNY",1999-03-01,"nakupni",8.2779
"858","NZD",1999-03-01,"nakupni",1.8587360595
"859","THB",1999-03-01,"nakupni",37.28
"860","HUF",1999-03-01,"nakupni",230.07
"861","AED",1999-03-01,"nakupni",3.6716
"862","HKD",1999-03-01,"nakupni",7.7458
"863","ZAR",1999-03-01,"nakupni",6.17
"864","PHP",1999-03-01,"nakupni",39.05
"865","SEK",1999-03-01,"nakupni",8.163
"866","IDR",1999-03-01,"nakupni",8738
"867","SAR",1999-03-01,"nakupni",3.7503
"868","BRL",1999-03-01,"nakupni",2.08
"869","KES",1999-03-01,"nakupni",63.52
"870","KRW",1999-03-01,"nakupni",1221.4
"871","EGP",1999-03-01,"nakupni",3.3438
"872","NOK",1999-03-01,"nakupni",7.891
"873","KWD",1999-03-01,"nakupni",0.3034
"874","DKK",1999-03-01,"nakupni",6.7456
"875","PKR",1999-03-01,"nakupni",51.2
"876","ILS",1999-03-01,"nakupni",4.04
"877","QAR",1999-03-01,"nakupni",3.6355
"878","XAU",1999-03-01,"nakupni",0.0034891835
"879","OMR",1999-03-01,"nakupni",0.3845
"880","COP",1999-03-01,"nakupni",1573
"881","CLP",1999-03-01,"nakupni",498.3
"882","TWD",1999-03-01,"nakupni",32.918
"883","CZK",1999-03-01,"nakupni",34.251
"884","VND",1999-03-01,"nakupni",13882
"885","MAD",1999-03-01,"nakupni",9.6641
"886","JOD",1999-03-01,"nakupni",0.7065
"887","BHD",1999-03-01,"nakupni",0.3768
"888","LKR",1999-03-01,"nakupni",69.48
"889","NGN",1999-03-01,"nakupni",86.5
"890","TND",1999-03-01,"nakupni",1.145
"891","UGX",1999-03-01,"nakupni",1375
"892","BDT",1999-03-01,"nakupni",48.06
"893","PEN",1999-03-01,"nakupni",3.47
"894","XAF",1999-03-01,"nakupni",597.9
"895","FJD",1999-03-01,"nakupni",2
"896","HRK",1999-03-01,"nakupni",4.4146
"897","DZD",1999-03-01,"nakupni",62.363
"898","IRR",1999-03-01,"nakupni",3000
"899","DOP",1999-03-01,"nakupni",15.55
"900","ISK",1999-03-01,"nakupni",71.98
"901","XAG",1999-03-01,"nakupni",0.1776198934
"902","CRC",1999-03-01,"nakupni",275.35
"903","SYP",1999-03-01,"nakupni",45
"904","JMD",1999-03-01,"nakupni",37.7
"905","MUR",1999-03-01,"nakupni",24.89
"906","UYU",1999-03-01,"nakupni",10.97
"907","LBP",1999-03-01,"nakupni",1503
"908","XPF",1999-03-01,"nakupni",106.61
"909","TTD",1999-03-01,"nakupni",6.1764
"910","TZS",1999-03-01,"nakupni",683.5
"911","ALL",1999-03-01,"nakupni",139.55
"912","XCD",1999-03-01,"nakupni",2.7
"913","GTQ",1999-03-01,"nakupni",6.83
"914","NPR",1999-03-01,"nakupni",66.76
"915","BOB",1999-03-01,"nakupni",5.7
"916","ZWD",1999-03-01,"nakupni",38.1
"917","BBD",1999-03-01,"nakupni",2.0113
"918","LAK",1999-03-01,"nakupni",4200
"919","BND",1999-03-01,"nakupni",1.707
"920","BWP",1999-03-01,"nakupni",0.2142520461
"921","HNL",1999-03-01,"nakupni",14.01
"922","PYG",1999-03-01,"nakupni",2905
"923","ETB",1999-03-01,"nakupni",6.988
"924","PGK",1999-03-01,"nakupni",2.2222
"925","MOP",1999-03-01,"nakupni",8.0042
"926","NIO",1999-03-01,"nakupni",11.34
"927","BMD",1999-03-01,"nakupni",1
"928","PAB",1999-03-01,"nakupni",1
"929","GYD",1999-03-01,"nakupni",162.8
"930","YER",1999-03-01,"nakupni",141.34
"931","KYD",1999-03-01,"nakupni",0.8333333333
"932","SCR",1999-03-01,"nakupni",5.276
"933","SBD",1999-03-01,"nakupni",4.82
"934","SLL",1999-03-01,"nakupni",1500
"935","TOP",1999-03-01,"nakupni",1.5668
"936","BZD",1999-03-01,"nakupni",2
"937","MWK",1999-03-01,"nakupni",43.7
"938","GMD",1999-03-01,"nakupni",10.975
"939","BIF",1999-03-01,"nakupni",525.18
"940","SOS",1999-03-01,"nakupni",2620
"941","HTG",1999-03-01,"nakupni",16.83
"942","GNF",1999-03-01,"nakupni",1310.5
"943","MVR",1999-03-01,"nakupni",11.77
"944","MNT",1999-03-01,"nakupni",880.83
"945","STD",1999-03-01,"nakupni",2390
"946","MMK",1999-03-01,"nakupni",6.2517
"947","LSL",1999-03-01,"nakupni",6.188
"948","LRD",1999-03-01,"nakupni",1
"949","GIP",1999-03-01,"nakupni",0.6255082254
"950","XPT",1999-03-01,"nakupni",0.0026232949
"951","CUP",1999-03-01,"nakupni",23
"952","VUV",1999-03-01,"nakupni",126.5
"953","MRO",1999-03-01,"nakupni",206.7
"954","ANG",1999-03-01,"nakupni",1.79
"955","SZL",1999-03-01,"nakupni",6.188
"956","CVE",1999-03-01,"nakupni",94.71
"957","XPD",1999-03-01,"nakupni",0.0028686173
"958","SVC",1999-03-01,"nakupni",8.74
"959","BSD",1999-03-01,"nakupni",1
"960","XDR",1999-03-01,"nakupni",0.732172
"961","RWF",1999-03-01,"nakupni",320.34
"962","DJF",1999-03-01,"nakupni",177.72
"963","KMF",1999-03-01,"nakupni",491.97
"964","WST",1999-03-01,"nakupni",2.9779
"965","SHP",1999-03-01,"nakupni",0.6255082254
"966","USD",1999-04-01,"nakupni",1
"967","EUR",1999-04-01,"nakupni",0.9280276533
"968","GBP",1999-04-01,"nakupni",0.6228541726
"969","INR",1999-04-01,"nakupni",42.35
"970","AUD",1999-04-01,"nakupni",1.5735052393
"971","CAD",1999-04-01,"nakupni",1.5026377146
"972","SGD",1999-04-01,"nakupni",1.7284129301
"973","CHF",1999-04-01,"nakupni",1.4804987233
"974","MYR",1999-04-01,"nakupni",3.8
"975","JPY",1999-04-01,"nakupni",120.1601551175
"976","CNY",1999-04-01,"nakupni",8.16
"977","NZD",1999-04-01,"nakupni",1.8682182487
"978","THB",1999-04-01,"nakupni",37.3422400004
"979","HUF",1999-04-01,"nakupni",235.3199993074
"980","AED",1999-04-01,"nakupni",3.6725
"981","HKD",1999-04-01,"nakupni",7.7496399992
"982","ZAR",1999-04-01,"nakupni",6.1624292352
"983","PHP",1999-04-01,"nakupni",38.5999999776
"984","SEK",1999-04-01,"nakupni",8.2382341323
"985","IDR",1999-04-01,"nakupni",8499.9993318815
"986","SAR",1999-04-01,"nakupni",3.7503
"987","BRL",1999-04-01,"nakupni",1.68
"988","KES",1999-04-01,"nakupni",64.7
"989","KRW",1999-04-01,"nakupni",1224.6
"990","EGP",1999-04-01,"nakupni",3.338
"991","NOK",1999-04-01,"nakupni",7.7461102436
"992","KWD",1999-04-01,"nakupni",0.3046
"993","DKK",1999-04-01,"nakupni",6.8935385952
"994","PKR",1999-04-01,"nakupni",50.35
"995","ILS",1999-04-01,"nakupni",4.025
"996","QAR",1999-04-01,"nakupni",3.6395
"997","XAU",1999-04-01,"nakupni",0.0035650488
"998","OMR",1999-04-01,"nakupni",0.38
"999","COP",1999-04-01,"nakupni",1522.35
"1000","CLP",1999-04-01,"nakupni",482.58
"1001","TWD",1999-04-01,"nakupni",32.92
"1002","CZK",1999-04-01,"nakupni",35.6361964359
"1003","VND",1999-04-01,"nakupni",13820
"1004","MAD",1999-04-01,"nakupni",9.7115998301
"1005","JOD",1999-04-01,"nakupni",0.705
"1006","BHD",1999-04-01,"nakupni",0.3769
"1007","LKR",1999-04-01,"nakupni",69.12
"1008","UAH",1999-04-01,"nakupni",4.1445
"1009","NGN",1999-04-01,"nakupni",87.58
"1010","TND",1999-04-01,"nakupni",1.1220000387
"1011","UGX",1999-04-01,"nakupni",1385.04
"1012","BDT",1999-04-01,"nakupni",48.11
"1013","PEN",1999-04-01,"nakupni",3.314
"1014","XAF",1999-04-01,"nakupni",605.84
"1015","FJD",1999-04-01,"nakupni",1.982
"1016","HRK",1999-04-01,"nakupni",4.4146
"1017","DZD",1999-04-01,"nakupni",63.889
"1018","IRR",1999-04-01,"nakupni",1741.25
"1019","DOP",1999-04-01,"nakupni",15.9
"1020","ISK",1999-04-01,"nakupni",72.4799999756
